MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
4316,Human nature true girl,Sci-Fi,1998,02-04-1998,USA,1449156.88,1186174.68,2117045.13,130478.13,552095.59,4.5,47,2443,65,Albert Phillips,Samuel Wyatt
4317,Area big mother,Horror,2003,04-03-2003,USA,6071656.36,7156442.9,12123256.57,765014.54,3010397.72,7.9,73,1799,544,Mark Moody,Heather Williams
4318,Rock stay,Thriller,1991,22-07-1991,UK,9729834.84,14565569.71,29646151.38,1973725.29,6705192.52,7.4,70,487,103,Brenda Smith,Heather Williams
4319,Everyone sound,Horror,1965,28-01-1965,USA,7780553.77,8282437.45,16496918.75,1876500.96,4231444.69,5.9,55,3466,1391,Joseph Willis,Olivia Ortiz
4320,Play here western,Romance,2020,26-02-2020,USA,5620928.41,12855717.41,24070453.02,3186532.52,5302315.43,6.1,70,8580,277,Robin Hooper,Sarah Ross
4321,Citizen marriage,Action,1975,23-09-1975,USA,5656376.67,8157736.24,16896267.91,1725122.86,3921762.05,5.8,72,2962,3819,Albert Phillips,Kimberly Ray
4322,Admit either evening because,Drama,1953,27-03-1953,USA,22024157.4,50939651.5,82824860.68,11715026.15,26892064.49,8.6,77,26158,1169,Kayla Young,Christina Jones
4323,Law church feel,Romance,1976,30-03-1976,USA,302840.32,140551.2,302840.32,31237.78,63843.49,9.4,83,724,70,Emily Miller,Noah Harrison
4324,Resource check despite,Comedy,2022,14-10-2022,USA,2312406.2,3511250.16,8316827.54,531650.61,2005507.09,8.4,75,2385,360,Maria Lane,Joy Huber
4325,Century low,Comedy,1990,17-04-1990,Australia,2024637.75,2487151.52,4030314.85,477546.27,1345912.23,4.0,52,3503,1207,Emily Miller,Nicole Turner
4326,Around,Action,2002,06-10-2002,Japan,741612.04,1182403.38,2537939.8,284650.83,588849.97,6.0,50,9029,74,Albert Phillips,Jamie Chavez
4327,Though pretty,Drama,1985,03-09-1985,Germany,1857471.2,1062624.73,1857471.2,136370.64,501596.88,3.8,25,56636,1214,Mark Brooks,Veronica Mills
4328,Capital difference strategy,Horror,2016,15-12-2016,USA,9531846.43,6198587.57,10989860.93,1604918.0,2531928.69,5.2,49,14067,114,Chad Peters MD,William Washington
4329,Who here simply,Drama,2003,31-08-2003,USA,5220976.14,2762319.06,5220976.14,481221.38,1505305.46,5.8,62,9357,50,Mrs. Hannah Campbell DDS,John Strickland
4330,Find without,Sci-Fi,2000,29-10-2000,USA,2994415.68,1557816.58,2994415.68,200918.83,893174.53,8.0,83,2397,191,Nicholas Murphy,Kimberly Johnson
4331,Parent simply,Comedy,1989,11-09-1989,China,10105221.79,17135633.43,42597393.81,2921846.09,8499973.86,7.9,82,22041,224,Brandon Fuller,Chelsea Armstrong
4332,Here very,Comedy,2015,11-12-2015,USA,912282.07,747918.66,1238734.04,106991.82,334396.25,6.3,69,242,5610,Barbara Torres,Donald Franco
4333,Determine letter watch,Drama,1980,16-04-1980,USA,1408665.69,749039.75,1408665.69,102968.92,357145.27,4.5,56,453,50,Karen Robinson,Brenda Gomez
4334,Back month,Documentary,2022,29-10-2022,USA,1358418.2,1120385.48,2554142.83,202335.98,529813.5,5.3,65,3576,162,Karen Smith,Pamela Frey
4335,Government,Drama,2013,04-11-2013,USA,12988591.32,10645053.42,22247101.05,1746086.69,5136586.11,3.2,27,5680,1227,Francisco Ford,Tonya Campbell
4336,Guy sing,Horror,1984,18-08-1984,USA,13759792.42,25115062.21,37767962.07,3833274.82,11775362.74,6.0,43,571,55,David Morris,Alan Mullins
4337,Rest require because,Comedy,2017,20-03-2017,USA,1907153.05,1662191.31,3710071.93,314390.63,769218.09,3.4,23,9199,50,Paul Weiss,Jorge Thompson
4338,Determine once,Action,1983,28-11-1983,USA,163205.22,417467.96,812306.77,48098.8,216754.08,5.9,60,35049,104,Diana Davis,Kimberly Johnson
4339,Letter black show,Comedy,2018,26-02-2018,USA,3282695.37,2180343.2,3301507.3,444385.81,881546.97,7.0,67,2919,50,Kimberly Barker,Julie Hoffman
4340,Hand staff,Romance,2008,28-11-2008,USA,18962987.8,10301789.37,18962987.8,1525748.98,4206645.15,6.1,79,9186,437,Melissa Cohen,Robin Dawson
4341,Wish possible,Action,2015,05-04-2015,USA,1907428.35,1262288.23,1907428.35,130084.84,529959.92,5.4,46,1043,929,Melanie Olson,Joy Huber
4342,Benefit article,Documentary,1992,14-07-1992,USA,4401768.93,2231934.23,4561033.51,549002.91,956265.93,5.7,64,294,102,Amanda Cantrell,Paige Gonzalez
4343,Someone,Romance,1990,09-08-1990,USA,7223468.42,11936394.21,26957395.23,2810483.34,6439848.93,7.1,78,2279,1435,Alyssa Adams,Jimmy Miller
4344,Phone nature,Romance,1976,26-12-1976,UK,8454997.26,11840128.36,23393339.33,2795364.87,5903599.26,3.4,47,9443,371,Dr. Michael Monroe,Robert Reynolds
4345,Industry,Horror,1983,01-06-1983,USA,25093490.97,26450702.62,63087569.67,3906013.55,11439383.17,5.3,38,65289,110,Mrs. Hannah Campbell DDS,Kimberly Ray
4346,Claim ten foot,Comedy,1981,12-04-1981,USA,3715701.3,6137826.6,11360407.54,1422262.21,3384976.18,6.1,73,512,3594,Michael Chung,William Brooks
4347,How student stuff share,Drama,2000,25-08-2000,USA,24526661.0,47171799.53,82649081.71,6459290.43,19842746.03,7.3,59,3664,84,Jennifer Henry,Patricia Keller
4348,Six senior since,Sci-Fi,1981,01-08-1981,USA,2560911.57,5695045.41,12575417.52,1083337.86,2816998.98,6.0,63,307,74,Hannah Camacho,Samuel Wyatt
4349,Final generation,Horror,2016,30-06-2016,USA,321874.33,569163.01,1227292.65,120265.86,325727.13,5.9,55,10201,541,Christian Hernandez,Olivia Allen
4350,Effort thought onto,Sci-Fi,2011,26-12-2011,USA,991385.7,2182258.46,4919346.04,557386.47,1096836.0,6.0,73,100,258,Brian Robinson,Christopher Green
4351,Pm wind,Drama,2023,16-08-2023,USA,1276044.72,877772.73,1276044.72,104517.83,518352.89,8.5,93,6362,2869,Bethany Rodriguez,Greg Ball
4352,Community know,Romance,1974,22-03-1974,France,12173872.01,11230188.33,20204598.26,2499470.45,5741849.4,5.2,45,814,633,Sophia Gomez,Carla Dougherty
4353,Office become office,Comedy,2010,02-04-2010,Australia,3602063.04,3877080.07,6419209.13,998305.76,1805960.2,8.5,95,1822,1285,Ashley Medina,Elizabeth Holmes
4354,Meet character political,Documentary,2020,13-10-2020,USA,1594002.68,732144.43,1594002.68,198607.18,438459.81,5.0,52,14801,1602,David Lee,Lauren Richards
4355,Significant recently,Thriller,2014,15-04-2014,India,13558618.71,38018224.38,54930379.04,10570436.02,21604909.59,5.3,59,8368,371,Darlene Murphy,Catherine Willis
4356,Happen half,Drama,1984,17-09-1984,USA,2118944.96,4729939.84,8449299.87,990089.82,1927819.07,5.6,50,1927,609,Melissa Hernandez,Brandon Davidson
4357,Price money partner inside,Thriller,1995,04-09-1995,USA,7066757.81,11428059.44,16888065.67,1682445.46,6278693.83,8.1,78,579,477,Philip Simmons,April Murphy
4358,Behind,Documentary,1994,15-02-1994,Germany,598110.86,455968.22,865321.42,90492.45,200226.2,8.3,89,22886,253,Rachel Hayes,Jeffrey Haley
4359,Image we structure,Documentary,2015,22-06-2015,France,2639495.64,8159304.26,12669363.3,1708244.7,4436475.82,7.4,55,7960,286,Andrew Chambers,Kelly Horn
4360,Already treat over,Sci-Fi,1996,17-02-1996,USA,9348936.97,4200449.35,9348936.97,1098513.71,2486023.46,4.9,35,9887,12335,Jeffrey Neal,Sharon Riley
4361,Difficult environmental where,Thriller,2018,07-08-2018,USA,3137889.92,3238970.42,7700270.31,380784.38,1504789.9,7.0,76,520,4428,Jordan Orozco,Jamie Cunningham
4362,Break popular,Drama,2004,12-12-2004,USA,1624705.61,2087584.64,4634843.55,487154.29,848542.17,5.5,56,3058,535,Michael Richards,Sabrina Massey
4363,Increase theory,Romance,2014,26-05-2014,USA,1130537.43,2327064.65,4299303.9,484098.08,1131477.33,6.7,73,2838,188,Francisco Ford,Monique Harris
4364,Wrong level skill,Comedy,1979,17-03-1979,Australia,9633066.43,11175532.23,17029790.36,2277965.85,5583007.22,7.1,69,3288,57,Jordan Orozco,Jennifer Leach
4365,Year end organization,Horror,2017,02-08-2017,USA,10483366.18,6667264.19,12907826.89,881539.53,3340459.08,10.0,98,100,315,Ashley Medina,Noah Harrison
4366,Better agency window,Drama,1987,30-12-1987,USA,567977.29,278572.93,567977.29,36668.54,130193.37,8.5,78,2107,1603,Tracy Tucker,Lisa Castro
4367,Pretty head,Action,2010,14-06-2010,USA,1603694.68,1608050.2,2460166.92,237238.35,646105.49,7.5,64,1463,2179,Charlotte Williams,Stephen Clark
4368,Over last,Comedy,2009,14-10-2009,USA,4103681.51,7203457.02,11223391.82,2073602.87,3274202.13,7.1,74,7354,530,Daniel Rivera,Lucas Collins
4369,She rock for,Drama,2015,26-03-2015,USA,27175503.24,12770456.43,27175503.24,3457578.76,5296244.85,8.8,90,3776,50,Jessica Rodriguez,Kevin Fernandez
4370,Ten interesting task,Action,2002,30-01-2002,India,3608582.61,10772983.77,16942718.65,2574593.38,5124937.75,5.8,45,3139,61,Jordan Orozco,Paige Gonzalez
4371,Seat century where much,Drama,2017,10-03-2017,USA,616289.83,560738.48,804532.88,104011.76,284805.46,10.0,100,3003,50,Abigail Robles,Seth Johnson
4372,Likely include,Drama,1976,22-11-1976,USA,2334896.64,5934710.28,9337002.07,1205001.47,2611280.21,7.0,44,7218,50,Brenda Smith,Jeffrey Sharp
4373,And expert administration,Drama,2005,03-11-2005,USA,21943392.0,10803198.03,24634774.89,2590116.27,6346180.68,6.6,81,3540,101,Heidi Cisneros,James Erickson
4374,Hospital attorney democratic public,Romance,2025,18-06-2025,USA,2486813.65,1344094.91,2486813.65,317203.73,612160.01,4.7,51,578,1386,Rachel Hayes,Samantha Sanders
4375,Cup sell professor serve,Comedy,2019,28-08-2019,Australia,4919920.5,3411486.89,6506058.57,630883.31,1740958.11,6.4,58,4939,1639,Kevin Green,Timothy George
4376,Democrat individual buy,Horror,1980,15-04-1980,USA,542322.83,1237672.45,2202293.48,220841.8,496544.5,6.8,62,655,269,Kelsey Ellis,Joseph Gonzalez
4377,Today situation success,Action,1966,10-11-1966,USA,15851453.69,7678921.16,15851453.69,2032133.43,3931591.44,10.0,100,21265,67,Terry Lawrence,Samantha Vargas
4378,For usually,Horror,2010,10-09-2010,Canada,14505009.11,21105677.33,41554280.56,3723407.68,10012563.63,9.4,100,265,53,Mary Mitchell,Melissa Morales
4379,Popular about,Sci-Fi,1987,07-03-1987,USA,100000.0,58463.21,104752.8,10530.61,30771.39,6.4,65,666,1222,Darrell Carlson,Robert Garcia
4380,Cell process check such,Drama,2007,25-06-2007,USA,1210195.86,3392550.44,5771014.1,504982.52,1634233.92,6.1,70,2933,673,Matthew Beck,Joseph Leon
4381,Base buy,Comedy,1997,03-04-1997,USA,2550745.52,6285091.33,11356903.49,999597.96,3193741.14,5.3,47,2003,585,Shannon Ross,Cassandra Dennis
4382,Nothing media,Horror,1954,17-04-1954,USA,4679851.43,10874137.84,17467544.53,2367790.73,5195950.39,5.0,70,212,6157,Kevin Green,Christopher Rodgers
4383,School need receive me,Horror,1987,24-10-1987,USA,6408415.73,15575174.12,23589419.7,2476859.6,7496103.33,5.7,38,7820,843,Roberto Underwood,Alison Clark
4384,Compare piece call,Documentary,1992,18-09-1992,USA,5295711.04,11560837.0,26307977.29,1732751.47,5688542.72,6.6,72,1227,50,Christopher Roach,Adam Williams
4385,Material guess story,Comedy,2010,22-06-2010,Australia,267033.74,604658.6,980609.53,97173.64,326633.51,6.1,56,677,605,Mary Mitchell,Olivia Allen
4386,Half form,Sci-Fi,2015,14-04-2015,USA,1660036.87,2105094.18,3709536.47,524969.8,1134418.22,7.3,54,17124,281,Stephanie Hayes,Meredith Williams
4387,Form floor thank,Horror,2017,26-01-2017,USA,5658365.49,11963769.73,27933546.42,2975612.95,5103259.73,3.5,44,8513,670,Jennifer Miller,Stephen Cooper
4388,Knowledge fast,Romance,2012,18-10-2012,Australia,1014603.05,1788947.0,3617082.14,480470.55,764523.45,4.5,37,30580,25687,Thomas Peterson,Sandra Farmer
4389,Should information trade,Drama,2023,22-09-2023,UK,6390224.02,8047393.42,11636361.23,1156652.25,3892242.84,4.0,40,75797,199,Daniel Brown,Joseph Leon
4390,Lot significant gun,Comedy,1999,09-12-1999,USA,2440213.51,3993114.48,9380406.08,1137927.62,2164164.68,6.4,73,1628,517,Michael Chung,Matthew Simmons
4391,Name,Horror,1975,15-10-1975,USA,1195396.44,2897680.68,4794412.78,739571.81,1336998.04,4.9,66,5449,383,Darlene Murphy,Victoria Phillips
4392,Executive occur soon,Drama,2022,16-10-2022,USA,5316190.97,2881993.48,5316190.97,617286.2,1492378.77,5.7,45,1400,111,Janice Taylor,Lucas Collins
4393,Marriage teacher deal,Drama,2022,25-06-2022,USA,124526.56,282965.14,473912.57,40047.0,161451.91,6.8,63,1462,154,Christopher Roach,Derrick Smith
4394,Tree much own,Action,2002,22-11-2002,USA,138421.8,397151.5,666911.84,87481.09,187963.5,7.6,60,347,2022,Michael Chung,Nicole Dawson
4395,Region direction source,Horror,2012,26-01-2012,Germany,3557821.09,6373459.62,12323051.65,799587.47,3187266.76,6.2,66,50161,541,Tara Underwood,Patricia Keller
4396,Against explain year,Drama,2022,16-09-2022,USA,5011079.46,5610822.09,13316321.63,1379549.73,2344897.38,7.0,73,1354,572,Ryan Tate,Nicole Turner
4397,Activity painting,Romance,1969,31-05-1969,USA,6699506.75,4029263.67,6699506.75,472447.02,2093212.88,7.5,68,759,50,Tracy Tucker,Amanda Lawson
4398,Response important race,Comedy,1983,25-10-1983,USA,1892458.61,2269045.21,4144062.58,443041.33,1227010.41,7.1,81,73194,582,Renee Campbell,Christopher Green
4399,Maintain speech mean manager,Comedy,1999,29-10-1999,USA,3066858.0,3590789.92,5474316.55,624533.86,1766923.58,7.6,79,750,365,Elizabeth Lane,Jorge Thompson
4400,Hour investment,Drama,1975,21-08-1975,USA,147127.49,158176.38,334103.89,41582.23,74787.89,6.7,50,2754,50,Robert Webster,Sharon Rodriguez
4401,Late television development,Comedy,1978,21-07-1978,China,2039689.11,1284636.59,2039689.11,165454.4,656189.59,5.7,50,4260,50,Amanda Montgomery,April Murphy
4402,Truth hard state call,Comedy,1983,28-12-1983,UK,24029929.03,11623316.38,24029929.03,1462016.16,5794208.25,4.9,59,961,2019,Diana Davis,Meghan Mcintosh
4403,Soldier today,Romance,2012,19-06-2012,India,2199601.52,2374252.6,5417334.5,628049.09,998905.38,4.8,27,42864,64,Benjamin Ray,Matthew Simmons
4404,Table project might,Sci-Fi,2004,03-01-2004,China,11256282.75,32095888.69,55806490.69,5850126.68,13699512.79,6.0,47,1561,545,Diana Davis,Kathryn Hunt
4405,Chance get build enough,Drama,2014,26-07-2014,USA,216347.13,255481.6,464382.37,63849.21,133519.51,5.5,52,140,1739,Crystal Harris,Ronald Herrera
4406,None expert,Comedy,2023,05-05-2023,USA,1207139.51,3117939.13,5681841.62,753086.18,1536988.46,8.2,97,3248,1874,Rachel Kirby,Melissa Melendez
4407,Person street factor,Romance,2009,04-05-2009,UK,13635801.15,11604950.29,16583109.28,2019021.27,5843983.47,6.7,76,3754,9139,Michelle Collins,Christopher Patterson
4408,Oil good during,Documentary,2008,30-05-2008,USA,2730712.11,3907034.66,9119103.6,874831.78,1866933.57,7.2,63,789,2178,Chad Peters MD,Courtney Butler
4409,Road service course,Drama,1966,13-12-1966,USA,8675236.67,15706260.22,24987221.29,3571167.45,8898448.51,8.4,87,3161,523,Donna Wagner,Daniel Callahan
4410,Born identify,Comedy,2019,13-08-2019,USA,2558367.19,6472109.79,10268248.64,889824.38,3754422.84,4.0,47,115,146,Jeremy Davis,Douglas Bullock
4411,Activity join long,Comedy,2011,20-04-2011,USA,496724.25,986618.09,1821000.2,144025.53,447576.4,7.4,91,9007,106,Stephanie Hayes,Derek Jones
4412,Safe store,Drama,2018,27-08-2018,USA,3686405.8,6508166.5,11816071.75,1449263.74,3272178.91,6.7,51,2801,336,David Hall,Meghan Johnson
4413,Officer,Drama,2010,02-06-2010,Canada,13501818.46,22474616.23,55434006.78,2992619.8,9146305.77,5.9,56,27526,6903,Bryan Murray,Kristy Faulkner
4414,South fight,Comedy,2019,16-08-2019,USA,356039.28,590333.57,1009761.43,82196.34,333581.29,6.7,70,1290,565,Stephanie Hayes,Paul Glover
4415,Take speak,Drama,1963,21-05-1963,USA,2480748.37,6547110.37,12020192.21,1929884.84,3624389.19,6.7,73,1868,50,Robert Hendricks,Michael Torres
4416,Against meeting whatever,Action,1972,16-05-1972,USA,1695754.01,2685525.03,5515298.73,646149.64,1363162.69,6.4,66,1620,154,Jennifer Atkinson,Nathan Nelson
4417,Use record heart,Documentary,2015,04-12-2015,UK,30531633.13,55665158.69,100049877.3,5689269.85,32910110.96,4.9,51,379,416,Stephanie Hayes,Nicholas Williamson
4418,Us check artist,Action,1974,12-09-1974,USA,6712197.51,4882182.78,10525543.61,1305765.91,2056153.43,6.1,67,4287,1357,Susan Farley,Alexandra Benitez
4419,Western imagine try,Drama,2002,11-07-2002,USA,4078813.62,7099739.89,17594281.4,912646.55,4039217.68,6.3,63,14500,3571,Amber Anderson,Daniel Thompson
4420,Reality thank,Drama,2004,28-07-2004,USA,1951421.33,1125304.94,2437893.47,221803.03,566740.74,6.0,56,2715,14574,Jacqueline Briggs,Nicole Dawson
4421,Management air impact,Action,2012,26-03-2012,USA,1248458.23,696212.42,1248458.23,158672.1,284555.55,6.3,75,202,74,Shannon Ross,Matthew Simmons
4422,Sport why seven,Drama,2009,14-08-2009,USA,1930930.17,6029764.0,9008517.68,903037.08,3009085.88,6.0,60,4588,493,Dr. Michael Monroe,Catherine Willis
4423,For cold shake,Action,1957,13-01-1957,India,3041081.37,5174866.62,10634411.86,1412014.69,2650663.81,4.1,29,183056,6191,Renee Campbell,Christopher Benson
4424,Particular question,Documentary,1985,01-12-1985,Australia,2021454.33,1764601.49,4086615.02,297069.12,755913.98,5.0,33,1679,1060,David Rosales,Amanda Jenkins
4425,Whatever glass,Drama,1986,12-07-1986,USA,5891719.47,17340618.4,27515830.58,3377189.28,8814912.63,6.1,60,2724,50,Mark Brooks,Stephanie Cervantes
4426,Stay phone,Action,2024,10-06-2024,USA,17879404.9,38470264.03,55846657.97,7681999.86,23001481.54,5.6,65,2088,299,Michael Chung,Isaiah French
4427,Serious people effect,Action,1970,21-05-1970,USA,784377.16,1382639.35,2182446.84,314955.48,788621.86,6.8,64,1212,52,Brandon Fuller,Michael Ramirez
4428,Push,Drama,2019,09-07-2019,China,12882010.83,7826128.67,12882010.83,1665796.79,4189966.81,7.4,100,2029,50,Charles Lopez,William Washington
4429,Throughout become almost,Drama,1990,05-08-1990,USA,27818726.51,66452788.22,137340406.9,11904674.73,31091874.9,8.6,88,846,50,Albert Phillips,Casey Lloyd
4430,Offer hundred whatever vote,Horror,1977,14-05-1977,USA,19118015.55,44897010.52,74914701.97,5741883.95,18199826.82,8.3,81,5645,1399,Rachel Kirby,Nicholas Richards
4431,Manage those senior,Drama,1972,09-10-1972,USA,772998.65,1373388.01,3086587.9,180930.52,772861.83,6.5,83,528,205,Kristina Moore,David Hart
4432,Speech huge there,Drama,1962,03-08-1962,USA,1062425.84,650441.54,1062425.84,173069.64,329855.77,5.6,60,7675,50,Judy Walker,James Erickson
4433,Should able,Drama,2011,28-08-2011,Japan,7645881.17,13878937.03,23273711.51,3792798.86,7689992.87,7.1,76,3038,52,Heidi Cisneros,Alexander Haley
4434,Individual treatment culture,Comedy,1985,20-08-1985,USA,1012925.85,758726.11,1722656.29,129313.28,391874.54,5.5,54,1022,89,Tyler Sanchez,Steven Green
4435,Energy effort join,Action,1974,01-05-1974,USA,10423799.51,6882597.63,10423799.51,1904336.65,3686858.06,6.1,75,397,107,Stephanie Hayes,Sheila Dunn
4436,Resource,Thriller,1960,18-06-1960,USA,1196999.05,1551310.7,2944324.19,307839.3,911201.59,7.4,67,7844,320,Jennifer Miller,John Barker
4437,Boy rate,Romance,1984,24-06-1984,France,424458.37,804545.02,1610098.1,166885.18,365667.58,6.2,71,1226,203,Adriana Campbell,Lucas Collins
4438,Individual,Romance,1991,18-07-1991,USA,20280974.24,45695061.84,69474889.49,5866356.01,19606476.51,8.0,75,1421,323,Joshua Baker,Jonathan Lee
4439,Laugh several,Thriller,2011,12-01-2011,Germany,1494481.44,4321583.54,6420798.42,659053.3,1942968.16,6.2,42,14278,12759,Julie Maxwell,Michael Hughes
4440,Staff show these,Drama,1997,03-07-1997,USA,12166342.43,30791449.0,46893502.99,5086684.62,12661469.93,5.1,72,10671,219,Jennifer Willis,Jennifer Hendricks
4441,Fear condition,Comedy,2005,30-12-2005,USA,1298598.18,3088031.17,4680394.88,538806.88,1844591.96,5.7,60,23142,10015,Jeffrey Neal,Robert Reynolds
4442,Local since old,Drama,1989,21-04-1989,USA,288032.53,825991.75,1304884.82,150375.68,418160.22,7.9,82,1507,1796,Karen Smith,Stephanie Ferrell
4443,Performance over executive,Comedy,1971,31-10-1971,USA,977502.46,602101.87,1185505.86,151750.98,263035.37,5.3,61,6537,553,Nicholas Murphy,Mrs. Margaret Smith
4444,Garden prepare both,Romance,2022,02-01-2022,USA,605834.92,1125907.94,1731533.87,321925.87,621732.13,7.5,84,12228,90,David Rosales,Robert Walker
4445,Nearly new task,Romance,2001,14-09-2001,USA,3426213.43,8659645.72,14320401.97,2359472.75,4533288.56,7.3,83,747,211,John Jones,Sandra Brown
4446,Practice career one,Thriller,2022,30-11-2022,Japan,3224403.16,5962080.68,9371326.84,619305.01,2777312.47,7.0,59,5959,794,David Charles,Kimberly Smith
4447,Almost,Comedy,2025,24-10-2025,India,17635405.72,33101260.12,59536449.29,4528254.45,17864973.6,5.6,62,168,939,Jessica Rodriguez,Cindy Barnes
4448,Such government series,Drama,1986,23-11-1986,USA,1382787.63,1386660.58,3102185.75,196961.11,607010.96,8.0,76,48520,107,Brian Robinson,Douglas Bullock
4449,Outside modern win,Horror,1982,24-03-1982,USA,4906218.45,2799825.77,4906218.45,456023.91,1303181.71,9.7,100,50082,50,Mr. Drew Clark Jr.,Jorge Thompson
4450,Computer simply dark,Action,2008,16-06-2008,China,3789421.95,4251054.76,7496128.02,581381.9,2448451.86,8.7,83,173,823,Denise Horne,Peter Sanders
